model,test_case,n_type,test_type,lang,spec,prompt_style,trials,successes,success_rate,ci_lower,ci_upper,success_rate_percent,ci_lower_percent,ci_upper_percent,rate_with_ci
falcon3-3b,get_magic_number,n=30,strict,ja,pseudocode,fewshot,30,17,0.5666666666666667,0.39197307000813597,0.7262251442353348,56.666666666666664,39.197307000813595,72.62251442353347,56.7% (95% CI: 39.2-72.6)
falcon3-3b,get_magic_number,n=30,strict,ja,pseudocode_hyper,guided,30,29,0.9666666666666667,0.8332960900859081,0.9940914096183875,96.66666666666667,83.32960900859081,99.40914096183874,96.7% (95% CI: 83.3-99.4)
falcon3-3b,get_magic_number,n=30,strict,ja,s_expression,fewshot,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
falcon3-3b,get_magic_number,n=30,strict,ja,s_expression_hyper,guided,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
falcon3-3b,separate_vowels_and_consonants,n=30,composite,en,pseudocode_hyper,guided,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma-2b,get_magic_number,n=03,forgiving,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,en,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,en,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,en,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,en,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,ja,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,ja,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,ja,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,ja,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,ja,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,forgiving,ja,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,en,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,en,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,en,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,en,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,ja,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,ja,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,ja,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,ja,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,ja,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma-2b,get_magic_number,n=03,strict,ja,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,en,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,en,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,en,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,en,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,ja,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,ja,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,ja,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,ja,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,ja,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,forgiving,ja,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,en,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,en,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,en,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,en,s_expression_hyper,guided,3,2,0.6666666666666666,0.2076596008020477,0.9385080552796037,66.66666666666666,20.76596008020477,93.85080552796038,66.7% (95% CI: 20.8-93.9)
gemma3-270m,get_magic_number,n=03,strict,ja,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,ja,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,ja,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,ja,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,ja,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-270m,get_magic_number,n=03,strict,ja,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,fizzbuzz,n=30,forgiving,en,minilang,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,en,minilang_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,en,pseudocode,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,en,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,en,s_expression,fewshot,30,28,0.9333333333333333,0.7867654163738307,0.9815229762087296,93.33333333333333,78.67654163738307,98.15229762087296,93.3% (95% CI: 78.7-98.2)
gemma3-4b,fizzbuzz,n=30,forgiving,en,s_expression_hyper,guided,30,4,0.13333333333333333,0.05309655484054743,0.296813266820363,13.333333333333334,5.309655484054742,29.681326682036303,13.3% (95% CI: 5.3-29.7)
gemma3-4b,fizzbuzz,n=30,forgiving,ja,minilang,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,ja,minilang_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,ja,pseudocode,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,ja,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,forgiving,ja,s_expression,fewshot,30,13,0.43333333333333335,0.2737748557646652,0.608026929991864,43.333333333333336,27.37748557646652,60.802692999186405,43.3% (95% CI: 27.4-60.8)
gemma3-4b,fizzbuzz,n=30,forgiving,ja,s_expression_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,en,minilang,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,en,minilang_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,en,pseudocode,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,en,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,en,s_expression,fewshot,30,26,0.8666666666666667,0.703186733179637,0.9469034451594526,86.66666666666667,70.3186733179637,94.69034451594526,86.7% (95% CI: 70.3-94.7)
gemma3-4b,fizzbuzz,n=30,strict,en,s_expression_hyper,guided,30,3,0.1,0.03459988874733416,0.25621082579184085,10.0,3.4599888747334164,25.621082579184083,10.0% (95% CI: 3.5-25.6)
gemma3-4b,fizzbuzz,n=30,strict,ja,minilang,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,ja,minilang_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,ja,pseudocode,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,ja,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,fizzbuzz,n=30,strict,ja,s_expression,fewshot,30,3,0.1,0.03459988874733416,0.25621082579184085,10.0,3.4599888747334164,25.621082579184083,10.0% (95% CI: 3.5-25.6)
gemma3-4b,fizzbuzz,n=30,strict,ja,s_expression_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=03,forgiving,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,forgiving,en,minilang_hyper,guided,3,2,0.6666666666666666,0.2076596008020477,0.9385080552796037,66.66666666666666,20.76596008020477,93.85080552796038,66.7% (95% CI: 20.8-93.9)
gemma3-4b,get_magic_number,n=03,forgiving,en,pseudocode,fewshot,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,forgiving,en,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,forgiving,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,forgiving,en,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,forgiving,ja,minilang,fewshot,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,forgiving,ja,minilang_hyper,guided,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,forgiving,ja,pseudocode,fewshot,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,forgiving,ja,pseudocode_hyper,guided,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,forgiving,ja,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,forgiving,ja,s_expression_hyper,guided,3,1,0.3333333333333333,0.06149194472039626,0.7923403991979523,33.33333333333333,6.1491944720396265,79.23403991979524,33.3% (95% CI: 6.1-79.2)
gemma3-4b,get_magic_number,n=03,strict,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,strict,en,minilang_hyper,guided,3,2,0.6666666666666666,0.2076596008020477,0.9385080552796037,66.66666666666666,20.76596008020477,93.85080552796038,66.7% (95% CI: 20.8-93.9)
gemma3-4b,get_magic_number,n=03,strict,en,pseudocode,fewshot,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,strict,en,pseudocode_hyper,guided,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,strict,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,strict,en,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,strict,ja,minilang,fewshot,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,strict,ja,minilang_hyper,guided,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,strict,ja,pseudocode,fewshot,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,strict,ja,pseudocode_hyper,guided,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
gemma3-4b,get_magic_number,n=03,strict,ja,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
gemma3-4b,get_magic_number,n=03,strict,ja,s_expression_hyper,guided,3,2,0.6666666666666666,0.2076596008020477,0.9385080552796037,66.66666666666666,20.76596008020477,93.85080552796038,66.7% (95% CI: 20.8-93.9)
gemma3-4b,get_magic_number,n=30,forgiving,en,minilang,fewshot,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma3-4b,get_magic_number,n=30,forgiving,en,minilang_hyper,guided,30,16,0.5333333333333333,0.36142299619873297,0.6976761109230025,53.333333333333336,36.1422996198733,69.76761109230026,53.3% (95% CI: 36.1-69.8)
gemma3-4b,get_magic_number,n=30,forgiving,en,pseudocode,fewshot,30,26,0.8666666666666667,0.703186733179637,0.9469034451594526,86.66666666666667,70.3186733179637,94.69034451594526,86.7% (95% CI: 70.3-94.7)
gemma3-4b,get_magic_number,n=30,forgiving,en,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,forgiving,en,s_expression,fewshot,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma3-4b,get_magic_number,n=30,forgiving,en,s_expression_hyper,guided,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma3-4b,get_magic_number,n=30,forgiving,ja,minilang,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,forgiving,ja,minilang_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,forgiving,ja,pseudocode,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,forgiving,ja,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,forgiving,ja,s_expression,fewshot,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma3-4b,get_magic_number,n=30,forgiving,ja,s_expression_hyper,guided,30,5,0.16666666666666666,0.07336542371848548,0.33564350506416035,16.666666666666664,7.336542371848548,33.564350506416034,16.7% (95% CI: 7.3-33.6)
gemma3-4b,get_magic_number,n=30,strict,en,minilang,fewshot,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma3-4b,get_magic_number,n=30,strict,en,minilang_hyper,guided,30,18,0.6,0.42320360253322475,0.7540937188319815,60.0,42.32036025332248,75.40937188319815,60.0% (95% CI: 42.3-75.4)
gemma3-4b,get_magic_number,n=30,strict,en,pseudocode,fewshot,30,26,0.8666666666666667,0.703186733179637,0.9469034451594526,86.66666666666667,70.3186733179637,94.69034451594526,86.7% (95% CI: 70.3-94.7)
gemma3-4b,get_magic_number,n=30,strict,en,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,strict,en,s_expression,fewshot,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma3-4b,get_magic_number,n=30,strict,en,s_expression_hyper,guided,30,2,0.06666666666666667,0.018477023791270378,0.21323458362616926,6.666666666666667,1.8477023791270377,21.323458362616925,6.7% (95% CI: 1.8-21.3)
gemma3-4b,get_magic_number,n=30,strict,ja,minilang,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,strict,ja,minilang_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,strict,ja,pseudocode,fewshot,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,strict,ja,pseudocode_hyper,guided,30,30,1.0,0.8864866068260311,1.0,100.0,88.64866068260311,100.0,100.0% (95% CI: 88.6-100.0)
gemma3-4b,get_magic_number,n=30,strict,ja,s_expression,fewshot,30,0,0.0,0.0,0.1135133931739688,0.0,0.0,11.35133931739688,0.0% (95% CI: 0.0-11.4)
gemma3-4b,get_magic_number,n=30,strict,ja,s_expression_hyper,guided,30,8,0.26666666666666666,0.1418266331959632,0.44447961695188887,26.666666666666668,14.182663319596319,44.44796169518889,26.7% (95% CI: 14.2-44.4)
gemma3-4b,separate_vowels_and_consonants,n=30,composite,ja,pseudocode_hyper,guided,30,15,0.5,0.3315412564053376,0.6684587435946624,50.0,33.15412564053376,66.84587435946624,50.0% (95% CI: 33.2-66.8)
llama2-7b,get_magic_number,n=03,forgiving,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,en,minilang_hyper,guided,3,3,1.0,0.43850296824495444,1.0,100.0,43.850296824495445,100.0,100.0% (95% CI: 43.9-100.0)
llama2-7b,get_magic_number,n=03,forgiving,en,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,en,pseudocode_hyper,guided,3,2,0.6666666666666666,0.2076596008020477,0.9385080552796037,66.66666666666666,20.76596008020477,93.85080552796038,66.7% (95% CI: 20.8-93.9)
llama2-7b,get_magic_number,n=03,forgiving,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,en,s_expression_hyper,guided,3,2,0.6666666666666666,0.2076596008020477,0.9385080552796037,66.66666666666666,20.76596008020477,93.85080552796038,66.7% (95% CI: 20.8-93.9)
llama2-7b,get_magic_number,n=03,forgiving,ja,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,ja,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,ja,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,ja,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,ja,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,forgiving,ja,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,strict,en,minilang,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,strict,en,minilang_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,strict,en,pseudocode,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,strict,en,pseudocode_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,strict,en,s_expression,fewshot,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
llama2-7b,get_magic_number,n=03,strict,en,s_expression_hyper,guided,3,0,0.0,0.0,0.5614970317550455,0.0,0.0,56.14970317550455,0.0% (95% CI: 0.0-56.1)
